"COD","DESCRICAO","EAN"
"1110110","DESP KIT EXPANSOR C/ PISTAO/RETENT/PORCA","3000011101106"
"1110128","DESP BOTAO LIGA DESLIGA                 ","3000011101281"
"1110136","DESP CAPA PALETE PAPELAO SAO JOAO 1400X8","3000011101366"
"1110144","DESP MICROCOMPUT DELL OPTIPLEX 7010     ","3000011101441"
"1110152","DESP ARO 2.50-4/3.50-4 -ROL.ESFERA 5/8  ","3000011101526"
"1110160","DESP PNEU AJAX CARGO SPEED              ","3000011101601"
"1110179","DESP CAMARA 2.50-4-LT:12AX38            ","3000011101793"
"1115863","DESP TINTA MEGA PISO 15L VD             ","3000011158636"
"1123998","DESP TUBO RED I 304 2 1,20MM            ","3000011239984"
"2196972","LIGA CABELO MAJESTOSA P REF 1090815     ","7898667733859"
"2196972","LIGA CABELO MAJESTOSA P REF 1090815     ","7898667734221"
"2196980","LIGA CABELO MAJESTOSA M REF 1140713     ","7898667733828"
"2196980","LIGA CABELO MAJESTOSA M REF 1140713     ","7898667734184"
"2197006","CONFEITO CERELIS ALISPEC PT 350G        ","7897259402326"
"2197014","PALMITO PREDILECTA PUPUNHA INTEIRO 300G ","7896292303515"
"2197022","PALMITO PREDILECTA PUPUNHA PICADO 300G  ","7896292303539"
"2197030","ALCAPARRAS VALE FERTIL CONSERVA SCH 100G","7896272010044"
"217344","MANGA GOLD KG                           ","21734"
